2026-08-08 21:27:04,052 | INFO | DatabaseService | Database connected: Supabase
2026-08-10 08:36:19,020 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:36:19,020 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:36:19,021 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:36:19,021 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:36:19,021 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:36:19,021 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:36:19,021 | INFO | __main__ | Session-plan ladder skipped: plan not ready (status=WATCH_ONLY, reason=only 0 supporting agents for the mapped direction) and no unexpired day map to fall back on
2026-08-10 08:36:19,021 | INFO | __main__ | Market status suppressed for XAU/USD: WAIT with status gate off (event=local, SEND_STATUS_ON_MANUAL=unset, hourly_status=False, send_no_signal_updates=False)
2026-08-10 08:41:04,511 | INFO | DatabaseService | Database connected: Supabase
2026-08-10 08:41:05,806 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&status=in.%28OPEN%2CPARTIAL%2CTP1_HIT%2CPENDING%29 "HTTP/2 200 OK"
2026-08-10 08:41:06,052 | INFO | __main__ | Market data integrity for XAU/USD: source=mt5 type=historical_ohlc grade=HIGH signal_generation=True pending_activation=True
2026-08-10 08:41:06,775 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/macro_context?select=context&id=eq.latest&limit=1 "HTTP/2 200 OK"
2026-08-10 08:41:07,155 | INFO | services.news_feed_forexfactory | ForexFactory: loaded 27 USD events
2026-08-10 08:41:07,159 | INFO | __main__ | Running agent: technical
2026-08-10 08:41:07,212 | INFO | __main__ | Running agent: classical
2026-08-10 08:41:07,233 | INFO | __main__ | Running agent: smc
2026-08-10 08:41:07,238 | INFO | __main__ | Running agent: price_action
2026-08-10 08:41:07,239 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 08:41:07,280 | INFO | __main__ | Exit agent book for XAU/USD: {'technical': 'WAIT 49.0', 'classical': 'WAIT 27', 'smc': 'WAIT 31', 'price_action': 'SELL 82', 'multitimeframe': 'BUY 89', 'macro_fundamental': 'WAIT 0'}
2026-08-10 08:41:09,309 | INFO | httpx | HTTP Request: PATCH https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?id=eq.TRADE_20260810_081156_360007_63e1f591 "HTTP/2 200 OK"
2026-08-10 08:41:09,464 | INFO | __main__ | Running agent: macro_fundamental
2026-08-10 08:41:09,466 | INFO | __main__ | Running agent: technical
2026-08-10 08:41:09,531 | INFO | __main__ | Running agent: classical
2026-08-10 08:41:09,561 | INFO | __main__ | Running agent: smc
2026-08-10 08:41:09,566 | INFO | __main__ | Running agent: price_action
2026-08-10 08:41:09,567 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 08:41:09,618 | INFO | __main__ | Running agent: daily_bias
2026-08-10 08:41:09,882 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_candidates?select=%2A&is_active=eq.True&symbol=eq.XAU%2FUSD "HTTP/2 200 OK"
2026-08-10 08:41:10,653 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_candidates "HTTP/2 200 OK"
2026-08-10 08:41:10,922 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_state_events "HTTP/2 201 Created"
2026-08-10 08:41:11,184 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_candidates "HTTP/2 200 OK"
2026-08-10 08:41:11,463 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_candidates "HTTP/2 200 OK"
2026-08-10 08:41:12,200 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_state_events "HTTP/2 201 Created"
2026-08-10 08:41:12,475 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_candidates "HTTP/2 200 OK"
2026-08-10 08:41:13,243 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_candidates "HTTP/2 200 OK"
2026-08-10 08:41:13,947 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_candidates "HTTP/2 200 OK"
2026-08-10 08:41:14,219 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_candidates "HTTP/2 200 OK"
2026-08-10 08:41:15,194 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&order=created_at.desc&limit=20 "HTTP/2 200 OK"
2026-08-10 08:41:15,932 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/session_plans?select=%2A&order=analysis_run_at.desc&limit=12&symbol=eq.XAU%2FUSD "HTTP/2 200 OK"
2026-08-10 08:41:15,947 | INFO | __main__ | Session plan not ready for XAU/USD: primary quality 69.0 below planner floor 70.0
2026-08-10 08:41:16,212 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/session_plans "HTTP/2 201 Created"
2026-08-10 08:41:16,482 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/session_plans?select=payload&id=eq.SESSION_PLAN_20260810_084115_947432_97945a71&limit=1 "HTTP/2 200 OK"
2026-08-10 08:41:16,768 | INFO | httpx | HTTP Request: PATCH https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/session_plans?id=eq.SESSION_PLAN_20260810_084115_947432_97945a71 "HTTP/2 200 OK"
2026-08-10 08:41:17,044 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&order=created_at.desc&limit=100 "HTTP/2 200 OK"
2026-08-10 08:41:17,355 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&order=created_at.desc&limit=20 "HTTP/2 200 OK"
2026-08-10 08:41:17,680 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&or=%28and%28created_at.gte.2026-08-10T00%3A00%3A00Z%2Ccreated_at.lt.2026-08-11T00%3A00%3A00Z%29%2Cand%28closed_at.gte.2026-08-10T00%3A00%3A00Z%2Cclosed_at.lt.2026-08-11T00%3A00%3A00Z%29%29 "HTTP/2 200 OK"
2026-08-10 08:41:18,636 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&order=created_at.desc&limit=20 "HTTP/2 200 OK"
2026-08-10 08:41:18,674 | INFO | __main__ | \U0001f9e0 Gemini skipped: normal WAIT without hourly status
2026-08-10 08:41:19,168 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/session_plans?select=%2A&order=analysis_run_at.desc&limit=12&symbol=eq.XAU%2FUSD&plan_ready=eq.True "HTTP/2 200 OK"
2026-08-10 08:41:19,432 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:41:19,432 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:41:19,432 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:41:19,432 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:41:19,432 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:41:19,432 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:41:19,432 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:41:19,432 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:41:19,433 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:41:19,433 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:41:19,433 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:41:19,433 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:41:19,433 | INFO | __main__ | Session-plan ladder skipped: plan not ready (status=NOT_READY, reason=primary quality 69.0 below planner floor 70.0) and no unexpired day map to fall back on
2026-08-10 08:41:19,433 | INFO | __main__ | Market status suppressed for XAU/USD: WAIT with status gate off (event=local, SEND_STATUS_ON_MANUAL=unset, hourly_status=False, send_no_signal_updates=False)
2026-08-10 08:46:05,396 | INFO | DatabaseService | Database connected: Supabase
2026-08-10 08:46:06,005 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&status=in.%28OPEN%2CPARTIAL%2CTP1_HIT%2CPENDING%29 "HTTP/2 200 OK"
2026-08-10 08:46:06,417 | INFO | __main__ | Market data integrity for XAU/USD: source=mt5 type=historical_ohlc grade=HIGH signal_generation=True pending_activation=True
2026-08-10 08:46:06,695 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/macro_context?select=context&id=eq.latest&limit=1 "HTTP/2 200 OK"
2026-08-10 08:46:07,077 | INFO | services.news_feed_forexfactory | ForexFactory: loaded 27 USD events
2026-08-10 08:46:07,080 | INFO | __main__ | Running agent: technical
2026-08-10 08:46:07,156 | INFO | __main__ | Running agent: classical
2026-08-10 08:46:07,186 | INFO | __main__ | Running agent: smc
2026-08-10 08:46:07,191 | INFO | __main__ | Running agent: price_action
2026-08-10 08:46:07,193 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 08:46:07,244 | INFO | __main__ | Exit agent book for XAU/USD: {'technical': 'WAIT 38.8', 'classical': 'WAIT 27', 'smc': 'WAIT 34', 'price_action': 'BUY 72', 'multitimeframe': 'BUY 86', 'macro_fundamental': 'WAIT 0'}
2026-08-10 08:46:07,516 | INFO | httpx | HTTP Request: PATCH https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?id=eq.TRADE_20260810_081156_360007_63e1f591 "HTTP/2 200 OK"
2026-08-10 08:46:07,537 | INFO | __main__ | Running agent: macro_fundamental
2026-08-10 08:46:07,538 | INFO | __main__ | Running agent: technical
2026-08-10 08:46:07,591 | INFO | __main__ | Running agent: classical
2026-08-10 08:46:07,644 | INFO | __main__ | Running agent: smc
2026-08-10 08:46:07,667 | INFO | __main__ | Running agent: price_action
2026-08-10 08:46:07,669 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 08:46:07,744 | INFO | __main__ | Running agent: daily_bias
2026-08-10 08:46:08,021 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_candidates?select=%2A&is_active=eq.True&symbol=eq.XAU%2FUSD "HTTP/2 200 OK"
2026-08-10 08:46:08,282 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_candidates "HTTP/2 201 Created"
2026-08-10 08:46:09,045 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_state_events "HTTP/2 201 Created"
2026-08-10 08:46:09,325 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_candidates "HTTP/2 200 OK"
2026-08-10 08:46:10,075 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_candidates "HTTP/2 201 Created"
2026-08-10 08:46:10,339 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_state_events "HTTP/2 201 Created"
2026-08-10 08:46:10,607 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_candidates "HTTP/2 200 OK"
2026-08-10 08:46:10,869 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_state_events "HTTP/2 201 Created"
2026-08-10 08:46:11,134 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_candidates "HTTP/2 200 OK"
2026-08-10 08:46:11,416 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_candidates "HTTP/2 200 OK"
2026-08-10 08:46:11,732 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_candidates "HTTP/2 200 OK"
2026-08-10 08:46:12,060 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_state_events "HTTP/2 201 Created"
2026-08-10 08:46:12,374 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/setup_candidates "HTTP/2 200 OK"
2026-08-10 08:46:12,633 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&order=created_at.desc&limit=20 "HTTP/2 200 OK"
2026-08-10 08:46:12,919 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/session_plans?select=%2A&order=analysis_run_at.desc&limit=12&symbol=eq.XAU%2FUSD "HTTP/2 200 OK"
2026-08-10 08:46:12,965 | INFO | __main__ | Session plan not ready for XAU/USD: only 0 supporting agents for the mapped direction
2026-08-10 08:46:13,242 | INFO | httpx | HTTP Request: POST https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/session_plans "HTTP/2 201 Created"
2026-08-10 08:46:13,508 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/session_plans?select=payload&id=eq.SESSION_PLAN_20260810_084612_965732_1d1ca79f&limit=1 "HTTP/2 200 OK"
2026-08-10 08:46:13,803 | INFO | httpx | HTTP Request: PATCH https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/session_plans?id=eq.SESSION_PLAN_20260810_084612_965732_1d1ca79f "HTTP/2 200 OK"
2026-08-10 08:46:14,073 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&order=created_at.desc&limit=100 "HTTP/2 200 OK"
2026-08-10 08:46:15,020 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&order=created_at.desc&limit=20 "HTTP/2 200 OK"
2026-08-10 08:46:15,579 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&or=%28and%28created_at.gte.2026-08-10T00%3A00%3A00Z%2Ccreated_at.lt.2026-08-11T00%3A00%3A00Z%29%2Cand%28closed_at.gte.2026-08-10T00%3A00%3A00Z%2Cclosed_at.lt.2026-08-11T00%3A00%3A00Z%29%29 "HTTP/2 200 OK"
2026-08-10 08:46:15,868 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&order=created_at.desc&limit=20 "HTTP/2 200 OK"
2026-08-10 08:46:15,888 | INFO | __main__ | \u2705 Path 2: Macro confirms BUY (bias=BULLISH_GOLD, conf=80% \u2265 55%)
2026-08-10 08:46:16,152 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/trades_demo?select=%2A&status=in.%28OPEN%2CPARTIAL%2CTP1_HIT%2CPENDING%29 "HTTP/2 200 OK"
2026-08-10 08:46:16,177 | INFO | __main__ | \u274c Path 2 blocked by cross-path distance: BUY blocked: only 67 pts from existing BUY @ 4353.03 in BUY (need \u2265200 pts)
2026-08-10 08:46:16,177 | INFO | __main__ | \U0001f9e0 Gemini skipped: normal WAIT without hourly status
2026-08-10 08:46:16,655 | INFO | httpx | HTTP Request: GET https://trsmuzekxmpqtvxdkxwe.supabase.co/rest/v1/session_plans?select=%2A&order=analysis_run_at.desc&limit=12&symbol=eq.XAU%2FUSD&plan_ready=eq.True "HTTP/2 200 OK"
2026-08-10 08:46:16,900 | INFO | __main__ | Reusing unexpired BUY day map for XAU/USD (built 95 min ago, expires 2026-08-10T15:10:54+00:00); this cycle could not rebuild one
2026-08-10 08:46:16,901 | INFO | __main__ | Revived day map expiry renewed: 2026-08-10T15:10:54+00:00 -> 2026-08-10T16:46:16+00:00 (orders judged by their own age, not the source map's)
2026-08-10 08:46:16,903 | INFO | __main__ | Session-plan ladder blocked by execution readiness: map is valid but still waiting for stronger execution confirmation
2026-08-10 08:46:16,903 | INFO | __main__ | Market status suppressed for XAU/USD: WAIT with status gate off (event=local, SEND_STATUS_ON_MANUAL=unset, hourly_status=False, send_no_signal_updates=False)
2026-08-10 08:51:05,510 | WARNING | DatabaseService | Supabase credentials missing, using local fallback JSON
2026-08-10 08:51:06,287 | INFO | __main__ | Market data integrity for XAU/USD: source=mt5 type=historical_ohlc grade=HIGH signal_generation=True pending_activation=True
2026-08-10 08:51:07,028 | INFO | services.news_feed_forexfactory | ForexFactory: loaded 27 USD events
2026-08-10 08:51:07,031 | INFO | __main__ | Running agent: technical
2026-08-10 08:51:07,103 | INFO | __main__ | Running agent: classical
2026-08-10 08:51:07,180 | INFO | __main__ | Running agent: smc
2026-08-10 08:51:07,205 | INFO | __main__ | Running agent: price_action
2026-08-10 08:51:07,207 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 08:51:07,301 | INFO | __main__ | Exit agent book for XAU/USD: {'technical': 'WAIT 38.8', 'classical': 'WAIT 27', 'smc': 'WAIT 31', 'price_action': 'SELL 78', 'multitimeframe': 'BUY 86', 'macro_fundamental': 'WAIT 0'}
2026-08-10 08:51:10,570 | INFO | __main__ | Running agent: macro_fundamental
2026-08-10 08:51:10,572 | INFO | __main__ | Running agent: technical
2026-08-10 08:51:10,644 | INFO | __main__ | Running agent: classical
2026-08-10 08:51:10,672 | INFO | __main__ | Running agent: smc
2026-08-10 08:51:10,677 | INFO | __main__ | Running agent: price_action
2026-08-10 08:51:10,680 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 08:51:10,739 | INFO | __main__ | Running agent: daily_bias
2026-08-10 08:51:17,112 | INFO | __main__ | Session plan not ready for XAU/USD: only 1 supporting agents for the mapped direction
2026-08-10 08:51:19,852 | INFO | __main__ | \U0001f9e0 Gemini skipped: normal WAIT without hourly status
2026-08-10 08:51:19,953 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:51:19,953 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:51:19,953 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:51:19,953 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:51:19,953 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:51:19,953 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:51:19,953 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:51:19,954 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:51:19,954 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:51:19,954 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:51:19,956 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:51:19,958 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:51:19,959 | INFO | __main__ | Session-plan ladder skipped: plan not ready (status=WATCH_ONLY, reason=only 1 supporting agents for the mapped direction) and no unexpired day map to fall back on
2026-08-10 08:51:19,959 | INFO | __main__ | Market status suppressed for XAU/USD: WAIT with status gate off (event=local, SEND_STATUS_ON_MANUAL=unset, hourly_status=False, send_no_signal_updates=False)
2026-08-10 08:56:05,605 | WARNING | DatabaseService | Supabase credentials missing, using local fallback JSON
2026-08-10 08:56:06,710 | INFO | __main__ | Market data integrity for XAU/USD: source=mt5 type=historical_ohlc grade=HIGH signal_generation=True pending_activation=True
2026-08-10 08:56:07,143 | INFO | services.news_feed_forexfactory | ForexFactory: loaded 27 USD events
2026-08-10 08:56:07,147 | INFO | __main__ | Running agent: technical
2026-08-10 08:56:07,206 | INFO | __main__ | Running agent: classical
2026-08-10 08:56:07,250 | INFO | __main__ | Running agent: smc
2026-08-10 08:56:07,293 | INFO | __main__ | Running agent: price_action
2026-08-10 08:56:07,294 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 08:56:07,361 | INFO | __main__ | Exit agent book for XAU/USD: {'technical': 'WAIT 38.8', 'classical': 'WAIT 27', 'smc': 'WAIT 31', 'price_action': 'SELL 68', 'multitimeframe': 'BUY 86', 'macro_fundamental': 'WAIT 0'}
2026-08-10 08:56:10,176 | INFO | __main__ | Running agent: macro_fundamental
2026-08-10 08:56:10,178 | INFO | __main__ | Running agent: technical
2026-08-10 08:56:10,248 | INFO | __main__ | Running agent: classical
2026-08-10 08:56:10,282 | INFO | __main__ | Running agent: smc
2026-08-10 08:56:10,290 | INFO | __main__ | Running agent: price_action
2026-08-10 08:56:10,291 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 08:56:10,364 | INFO | __main__ | Running agent: daily_bias
2026-08-10 08:56:16,206 | INFO | __main__ | Session plan not ready for XAU/USD: only 1 supporting agents for the mapped direction
2026-08-10 08:56:19,096 | INFO | __main__ | \U0001f9e0 Gemini skipped: normal WAIT without hourly status
2026-08-10 08:56:19,181 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:56:19,181 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:56:19,181 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:56:19,181 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:56:19,181 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:56:19,181 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:56:19,182 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:56:19,182 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:56:19,182 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:56:19,182 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:56:19,182 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:56:19,182 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 08:56:19,182 | INFO | __main__ | Session-plan ladder skipped: plan not ready (status=WATCH_ONLY, reason=only 1 supporting agents for the mapped direction) and no unexpired day map to fall back on
2026-08-10 08:56:19,182 | INFO | __main__ | Market status suppressed for XAU/USD: WAIT with status gate off (event=local, SEND_STATUS_ON_MANUAL=unset, hourly_status=False, send_no_signal_updates=False)
2026-08-10 09:01:05,385 | WARNING | DatabaseService | Supabase credentials missing, using local fallback JSON
2026-08-10 09:01:06,104 | INFO | __main__ | Market data integrity for XAU/USD: source=mt5 type=historical_ohlc grade=HIGH signal_generation=True pending_activation=True
2026-08-10 09:01:06,743 | INFO | services.news_feed_forexfactory | ForexFactory: loaded 27 USD events
2026-08-10 09:01:06,743 | INFO | __main__ | Running agent: technical
2026-08-10 09:01:06,807 | INFO | __main__ | Running agent: classical
2026-08-10 09:01:06,839 | INFO | __main__ | Running agent: smc
2026-08-10 09:01:06,839 | INFO | __main__ | Running agent: price_action
2026-08-10 09:01:06,839 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 09:01:06,903 | INFO | __main__ | Exit agent book for XAU/USD: {'technical': 'WAIT 32.7', 'classical': 'WAIT 27', 'smc': 'WAIT 34', 'price_action': 'WAIT 37', 'multitimeframe': 'BUY 86', 'macro_fundamental': 'WAIT 0'}
2026-08-10 09:01:09,192 | INFO | __main__ | Running agent: macro_fundamental
2026-08-10 09:01:09,192 | INFO | __main__ | Running agent: technical
