2026-08-10 01:02:05,031 | INFO | DatabaseService | Database connected: Supabase
2026-08-10 09:02:46,528 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 09:02:46,528 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 09:02:46,528 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 09:02:46,528 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 09:02:46,528 | INFO | __main__ | Session-plan ladder skipped: plan not ready (status=NOT_READY, reason=primary quality 60.0 below planner floor 70.0) and no unexpired day map to fall back on
2026-08-10 10:02:04,609 | WARNING | DatabaseService | Supabase credentials missing, using local fallback JSON
2026-08-10 10:02:05,185 | INFO | __main__ | Market data integrity for XAU/USD: source=mt5 type=historical_ohlc grade=HIGH signal_generation=True pending_activation=True
2026-08-10 10:02:05,900 | INFO | services.news_feed_forexfactory | ForexFactory: loaded 27 USD events
2026-08-10 10:02:05,905 | INFO | __main__ | Running agent: technical
2026-08-10 10:02:05,971 | INFO | __main__ | Running agent: classical
2026-08-10 10:02:05,998 | INFO | __main__ | Running agent: smc
2026-08-10 10:02:06,002 | INFO | __main__ | Running agent: price_action
2026-08-10 10:02:06,004 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 10:02:06,157 | INFO | __main__ | Exit agent book for XAU/USD: {'technical': 'WAIT 38.8', 'classical': 'WAIT 30', 'smc': 'BUY 90', 'price_action': 'WAIT 32', 'multitimeframe': 'BUY 67', 'macro_fundamental': 'WAIT 0'}
2026-08-10 10:02:07,352 | INFO | __main__ | Running agent: macro_fundamental
2026-08-10 10:02:07,354 | INFO | __main__ | Running agent: technical
2026-08-10 10:02:07,408 | INFO | __main__ | Running agent: classical
2026-08-10 10:02:07,469 | INFO | __main__ | Running agent: smc
2026-08-10 10:02:07,474 | INFO | __main__ | Running agent: price_action
2026-08-10 10:02:07,475 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 10:02:07,548 | INFO | __main__ | Running agent: daily_bias
2026-08-10 10:02:14,334 | INFO | __main__ | Session plan not ready for XAU/USD: only 1 supporting agents for the mapped direction
2026-08-10 10:02:17,267 | WARNING | services.llm_review | Gemini market attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 10:02:20,301 | WARNING | services.llm_review | Gemini market attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 10:02:26,360 | INFO | __main__ | \U0001f9e0 Gemini market context: unavailable/skipped (HTTP 401)
2026-08-10 10:02:26,360 | INFO | __main__ | \U0001f9e0 Gemini signal review skipped: WAIT hourly status
2026-08-10 10:02:26,443 | WARNING | services.llm_review | Gemini news attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 10:02:29,481 | WARNING | services.llm_review | Gemini news attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 10:02:35,514 | INFO | __main__ | \U0001f9e0 Gemini news review: unavailable/skipped (HTTP 401)
2026-08-10 10:02:35,551 | WARNING | services.llm_review | Gemini macro attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 10:02:38,576 | WARNING | services.llm_review | Gemini macro attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 10:02:44,604 | INFO | __main__ | \U0001f9e0 Gemini macro: unavailable/skipped (HTTP 401)
2026-08-10 10:02:44,748 | INFO | __main__ | Reusing unexpired BUY day map for XAU/USD (built 172 min ago, expires 2026-08-10T15:10:54+00:00); this cycle could not rebuild one
2026-08-10 10:02:44,748 | INFO | __main__ | Revived day map expiry renewed: 2026-08-10T15:10:54+00:00 -> 2026-08-10T18:02:44+00:00 (orders judged by their own age, not the source map's)
2026-08-10 10:02:44,748 | INFO | __main__ | Session-plan ladder blocked by execution readiness: SMC aligns BUY (90%) but only 1 execution-support agent(s) qualified
2026-08-10 11:02:04,509 | WARNING | DatabaseService | Supabase credentials missing, using local fallback JSON
2026-08-10 11:02:04,901 | INFO | __main__ | Market data integrity for XAU/USD: source=mt5 type=historical_ohlc grade=HIGH signal_generation=True pending_activation=True
2026-08-10 11:02:05,258 | INFO | services.news_feed_forexfactory | ForexFactory: loaded 27 USD events
2026-08-10 11:02:05,258 | INFO | __main__ | Running agent: technical
2026-08-10 11:02:05,304 | INFO | __main__ | Running agent: classical
2026-08-10 11:02:05,336 | INFO | __main__ | Running agent: smc
2026-08-10 11:02:05,336 | INFO | __main__ | Running agent: price_action
2026-08-10 11:02:05,336 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 11:02:05,399 | INFO | __main__ | Exit agent book for XAU/USD: {'technical': 'WAIT 42.2', 'classical': 'WAIT 30', 'smc': 'BUY 90', 'price_action': 'WAIT 30', 'multitimeframe': 'BUY 70', 'macro_fundamental': 'WAIT 0'}
2026-08-10 11:02:06,463 | INFO | __main__ | Running agent: macro_fundamental
2026-08-10 11:02:06,463 | INFO | __main__ | Running agent: technical
2026-08-10 11:02:06,525 | INFO | __main__ | Running agent: classical
2026-08-10 11:02:06,556 | INFO | __main__ | Running agent: smc
2026-08-10 11:02:06,556 | INFO | __main__ | Running agent: price_action
2026-08-10 11:02:06,556 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 11:02:06,592 | INFO | __main__ | Running agent: daily_bias
2026-08-10 11:02:09,480 | INFO | __main__ | Session plan ready for XAU/USD: BUY LIQUIDITY_REVERSAL | primary=4333.9 | standby=None | score=100.0
2026-08-10 11:02:11,291 | WARNING | services.llm_review | Gemini market attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 11:02:14,306 | WARNING | services.llm_review | Gemini market attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 11:02:20,357 | INFO | __main__ | \U0001f9e0 Gemini market context: unavailable/skipped (HTTP 401)
2026-08-10 11:02:20,357 | INFO | __main__ | \U0001f9e0 Gemini signal review skipped: WAIT hourly status
2026-08-10 11:02:20,372 | WARNING | services.llm_review | Gemini news attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 11:02:23,398 | WARNING | services.llm_review | Gemini news attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 11:02:29,435 | INFO | __main__ | \U0001f9e0 Gemini news review: unavailable/skipped (HTTP 401)
2026-08-10 11:02:29,482 | WARNING | services.llm_review | Gemini macro attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 11:02:32,505 | WARNING | services.llm_review | Gemini macro attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 11:02:38,543 | INFO | __main__ | \U0001f9e0 Gemini macro: unavailable/skipped (HTTP 401)
2026-08-10 11:02:38,543 | INFO | __main__ | Session-plan family kept for XAU/USD: live scenario trade already exists for this symbol/direction
2026-08-10 12:02:06,190 | WARNING | DatabaseService | Supabase credentials missing, using local fallback JSON
2026-08-10 12:02:06,977 | INFO | __main__ | Market data integrity for XAU/USD: source=mt5 type=historical_ohlc grade=HIGH signal_generation=True pending_activation=True
2026-08-10 12:02:07,580 | INFO | services.news_feed_forexfactory | ForexFactory: loaded 27 USD events
2026-08-10 12:02:07,598 | INFO | __main__ | Running agent: technical
2026-08-10 12:02:07,709 | INFO | __main__ | Running agent: classical
2026-08-10 12:02:07,735 | INFO | __main__ | Running agent: smc
2026-08-10 12:02:07,740 | INFO | __main__ | Running agent: price_action
2026-08-10 12:02:07,741 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 12:02:07,829 | INFO | __main__ | Exit agent book for XAU/USD: {'technical': 'WAIT 42.2', 'classical': 'WAIT 30', 'smc': 'WAIT 30', 'price_action': 'BUY 73', 'multitimeframe': 'BUY 67', 'macro_fundamental': 'WAIT 0'}
2026-08-10 12:02:09,530 | INFO | __main__ | Running agent: macro_fundamental
2026-08-10 12:02:09,530 | INFO | __main__ | Running agent: technical
2026-08-10 12:02:09,596 | INFO | __main__ | Running agent: classical
2026-08-10 12:02:09,642 | INFO | __main__ | Running agent: smc
2026-08-10 12:02:09,680 | INFO | __main__ | Running agent: price_action
2026-08-10 12:02:09,680 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 12:02:09,780 | INFO | __main__ | Running agent: daily_bias
2026-08-10 12:02:15,634 | INFO | __main__ | Session plan not ready for XAU/USD: primary quality 44.0 below planner floor 70.0
2026-08-10 12:02:18,605 | WARNING | services.llm_review | Gemini market attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 12:02:21,633 | WARNING | services.llm_review | Gemini market attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 12:02:27,672 | INFO | __main__ | \U0001f9e0 Gemini market context: unavailable/skipped (HTTP 401)
2026-08-10 12:02:27,672 | INFO | __main__ | \U0001f9e0 Gemini signal review skipped: WAIT hourly status
2026-08-10 12:02:27,703 | WARNING | services.llm_review | Gemini news attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 12:02:30,781 | WARNING | services.llm_review | Gemini news attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 12:02:36,811 | INFO | __main__ | \U0001f9e0 Gemini news review: unavailable/skipped (HTTP 401)
2026-08-10 12:02:36,834 | WARNING | services.llm_review | Gemini macro attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 12:02:39,862 | WARNING | services.llm_review | Gemini macro attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 12:02:45,904 | INFO | __main__ | \U0001f9e0 Gemini macro: unavailable/skipped (HTTP 401)
2026-08-10 12:02:46,023 | INFO | __main__ | Reusing unexpired BUY day map for XAU/USD (built 7 min ago, expires 2026-08-10T19:56:12+00:00); this cycle could not rebuild one
2026-08-10 12:02:46,025 | INFO | __main__ | Revived day map expiry renewed: 2026-08-10T19:56:12+00:00 -> 2026-08-10T20:02:45+00:00 (orders judged by their own age, not the source map's)
2026-08-10 12:02:46,027 | INFO | __main__ | Session-plan ladder blocked by execution readiness: fallback map has insufficient execution support: support=1, smc_aligned=False, macro_confirmed=False
2026-08-10 13:02:04,515 | WARNING | DatabaseService | Supabase credentials missing, using local fallback JSON
2026-08-10 13:02:04,979 | INFO | __main__ | Market data integrity for XAU/USD: source=mt5 type=historical_ohlc grade=HIGH signal_generation=True pending_activation=True
2026-08-10 13:02:05,567 | INFO | services.news_feed_forexfactory | ForexFactory: loaded 27 USD events
2026-08-10 13:02:05,571 | INFO | __main__ | Running agent: technical
2026-08-10 13:02:05,696 | INFO | __main__ | Running agent: classical
2026-08-10 13:02:05,743 | INFO | __main__ | Running agent: smc
2026-08-10 13:02:05,760 | INFO | __main__ | Running agent: price_action
2026-08-10 13:02:05,763 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 13:02:05,814 | INFO | __main__ | Exit agent book for XAU/USD: {'technical': 'WAIT 42.2', 'classical': 'WAIT 30', 'smc': 'WAIT 31', 'price_action': 'SELL 69', 'multitimeframe': 'BUY 70', 'macro_fundamental': 'WAIT 0'}
2026-08-10 13:02:07,009 | INFO | __main__ | Running agent: macro_fundamental
2026-08-10 13:02:07,010 | INFO | __main__ | Running agent: technical
2026-08-10 13:02:07,065 | INFO | __main__ | Running agent: classical
2026-08-10 13:02:07,092 | INFO | __main__ | Running agent: smc
2026-08-10 13:02:07,098 | INFO | __main__ | Running agent: price_action
2026-08-10 13:02:07,099 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 13:02:07,147 | INFO | __main__ | Running agent: daily_bias
2026-08-10 13:02:10,201 | INFO | __main__ | Session plan not ready for XAU/USD: primary quality 59.0 below planner floor 70.0
2026-08-10 13:02:12,433 | WARNING | services.llm_review | Gemini market attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 13:02:15,462 | WARNING | services.llm_review | Gemini market attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 13:02:21,492 | INFO | __main__ | \U0001f9e0 Gemini market context: unavailable/skipped (HTTP 401)
2026-08-10 13:02:21,493 | INFO | __main__ | \U0001f9e0 Gemini signal review skipped: WAIT hourly status
2026-08-10 13:02:21,518 | WARNING | services.llm_review | Gemini news attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 13:02:24,542 | WARNING | services.llm_review | Gemini news attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 13:02:30,575 | INFO | __main__ | \U0001f9e0 Gemini news review: unavailable/skipped (HTTP 401)
2026-08-10 13:02:30,611 | WARNING | services.llm_review | Gemini macro attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 13:02:33,640 | WARNING | services.llm_review | Gemini macro attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 13:02:39,665 | INFO | __main__ | \U0001f9e0 Gemini macro: unavailable/skipped (HTTP 401)
2026-08-10 13:02:39,747 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 13:02:39,747 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 13:02:39,747 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 13:02:39,747 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 13:02:39,747 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 13:02:39,747 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 13:02:39,747 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 13:02:39,747 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 13:02:39,749 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 13:02:39,749 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 13:02:39,749 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 13:02:39,749 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 13:02:39,749 | INFO | __main__ | Session-plan ladder skipped: plan not ready (status=NOT_READY, reason=primary quality 59.0 below planner floor 70.0) and no unexpired day map to fall back on
2026-08-10 14:02:03,918 | WARNING | DatabaseService | Supabase credentials missing, using local fallback JSON
2026-08-10 14:02:04,394 | INFO | __main__ | Market data integrity for XAU/USD: source=mt5 type=historical_ohlc grade=HIGH signal_generation=True pending_activation=True
2026-08-10 14:02:04,769 | INFO | services.news_feed_forexfactory | ForexFactory: loaded 27 USD events
2026-08-10 14:02:04,769 | INFO | __main__ | Running agent: technical
2026-08-10 14:02:04,831 | INFO | __main__ | Running agent: classical
2026-08-10 14:02:04,863 | INFO | __main__ | Running agent: smc
2026-08-10 14:02:04,863 | INFO | __main__ | Running agent: price_action
2026-08-10 14:02:04,863 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 14:02:04,912 | INFO | __main__ | Exit agent book for XAU/USD: {'technical': 'WAIT 42.2', 'classical': 'WAIT 30', 'smc': 'WAIT 35', 'price_action': 'BUY 84', 'multitimeframe': 'WAIT 25', 'macro_fundamental': 'WAIT 0'}
2026-08-10 14:02:05,933 | INFO | __main__ | Running agent: macro_fundamental
2026-08-10 14:02:05,933 | INFO | __main__ | Running agent: technical
2026-08-10 14:02:05,994 | INFO | __main__ | Running agent: classical
2026-08-10 14:02:06,026 | INFO | __main__ | Running agent: smc
2026-08-10 14:02:06,042 | INFO | __main__ | Running agent: price_action
2026-08-10 14:02:06,057 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 14:02:06,188 | INFO | __main__ | Running agent: daily_bias
2026-08-10 14:02:09,697 | INFO | __main__ | Session plan not ready for XAU/USD: primary quality 57.0 below planner floor 70.0
2026-08-10 14:02:11,261 | WARNING | services.llm_review | Gemini market attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 14:02:14,287 | WARNING | services.llm_review | Gemini market attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 14:02:20,371 | INFO | __main__ | \U0001f9e0 Gemini market context: unavailable/skipped (HTTP 401)
2026-08-10 14:02:20,371 | INFO | __main__ | \U0001f9e0 Gemini signal review skipped: WAIT hourly status
2026-08-10 14:02:20,420 | WARNING | services.llm_review | Gemini news attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 14:02:23,500 | WARNING | services.llm_review | Gemini news attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 14:02:29,515 | INFO | __main__ | \U0001f9e0 Gemini news review: unavailable/skipped (HTTP 401)
2026-08-10 14:02:29,546 | WARNING | services.llm_review | Gemini macro attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 14:02:32,579 | WARNING | services.llm_review | Gemini macro attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 14:02:38,603 | INFO | __main__ | \U0001f9e0 Gemini macro: unavailable/skipped (HTTP 401)
2026-08-10 14:02:38,689 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 14:02:38,689 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 14:02:38,689 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 14:02:38,689 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 14:02:38,689 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 14:02:38,689 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 14:02:38,689 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 14:02:38,689 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 14:02:38,689 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 14:02:38,689 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 14:02:38,689 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 14:02:38,689 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 14:02:38,697 | INFO | __main__ | Session-plan ladder skipped: plan not ready (status=NOT_READY, reason=primary quality 57.0 below planner floor 70.0) and no unexpired day map to fall back on
2026-08-10 15:02:05,600 | WARNING | DatabaseService | Supabase credentials missing, using local fallback JSON
2026-08-10 15:02:06,219 | INFO | __main__ | Market data integrity for XAU/USD: source=mt5 type=historical_ohlc grade=HIGH signal_generation=True pending_activation=True
2026-08-10 15:02:06,775 | INFO | services.news_feed_forexfactory | ForexFactory: loaded 27 USD events
2026-08-10 15:02:06,781 | INFO | __main__ | Running agent: technical
2026-08-10 15:02:06,846 | INFO | __main__ | Running agent: classical
2026-08-10 15:02:06,876 | INFO | __main__ | Running agent: smc
2026-08-10 15:02:06,880 | INFO | __main__ | Running agent: price_action
2026-08-10 15:02:06,881 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 15:02:06,925 | INFO | __main__ | Exit agent book for XAU/USD: {'technical': 'WAIT 49.0', 'classical': 'SELL 70', 'smc': 'WAIT 27', 'price_action': 'WAIT 26', 'multitimeframe': 'BUY 92', 'macro_fundamental': 'WAIT 0'}
2026-08-10 15:02:07,885 | INFO | __main__ | Running agent: macro_fundamental
2026-08-10 15:02:07,887 | INFO | __main__ | Running agent: technical
2026-08-10 15:02:07,947 | INFO | __main__ | Running agent: classical
2026-08-10 15:02:07,992 | INFO | __main__ | Running agent: smc
2026-08-10 15:02:07,996 | INFO | __main__ | Running agent: price_action
2026-08-10 15:02:07,996 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 15:02:08,100 | INFO | __main__ | Running agent: daily_bias
2026-08-10 15:02:11,046 | INFO | __main__ | Session plan not ready for XAU/USD: SELL alignment from macro; premium map supports the thesis; but authority WEAK — only 1 aligned source(s), needs 2 (or 1 with both an aligned sweep and zone support)
2026-08-10 15:02:12,745 | WARNING | services.llm_review | Gemini market attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 15:02:15,782 | WARNING | services.llm_review | Gemini market attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 15:02:21,816 | INFO | __main__ | \U0001f9e0 Gemini market context: unavailable/skipped (HTTP 401)
2026-08-10 15:02:21,816 | INFO | __main__ | \U0001f9e0 Gemini signal review skipped: WAIT hourly status
2026-08-10 15:02:21,841 | WARNING | services.llm_review | Gemini news attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 15:02:24,871 | WARNING | services.llm_review | Gemini news attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 15:02:31,439 | INFO | __main__ | \U0001f9e0 Gemini news review: unavailable/skipped (HTTP 401)
2026-08-10 15:02:31,470 | WARNING | services.llm_review | Gemini macro attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 15:02:34,504 | WARNING | services.llm_review | Gemini macro attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 15:02:40,531 | INFO | __main__ | \U0001f9e0 Gemini macro: unavailable/skipped (HTTP 401)
2026-08-10 15:02:40,607 | INFO | __main__ | Revived SELL day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 15:02:40,608 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 15:02:40,608 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 15:02:40,608 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 15:02:40,608 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 15:02:40,608 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 15:02:40,608 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 15:02:40,608 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 15:02:40,608 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 15:02:40,609 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 15:02:40,609 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 15:02:40,609 | INFO | __main__ | Revived BUY day map for XAU/USD rejected on re-authorisation: planner execution requires 3 qualified agents or 2 agents + macro/gemini; got 1
2026-08-10 15:02:40,609 | INFO | __main__ | Session-plan ladder skipped: plan not ready (status=NOT_READY, reason=SELL alignment from macro; premium map supports the thesis; but authority WEAK — only 1 aligned source(s), needs 2 (or 1 with both an aligned sweep and zone support)) and no unexpired day map to fall back on
2026-08-10 16:02:04,357 | WARNING | DatabaseService | Supabase credentials missing, using local fallback JSON
2026-08-10 16:02:04,826 | INFO | __main__ | Market data integrity for XAU/USD: source=mt5 type=historical_ohlc grade=HIGH signal_generation=True pending_activation=True
2026-08-10 16:02:05,238 | INFO | services.news_feed_forexfactory | ForexFactory: loaded 27 USD events
2026-08-10 16:02:05,242 | INFO | __main__ | Running agent: technical
2026-08-10 16:02:05,298 | INFO | __main__ | Running agent: classical
2026-08-10 16:02:05,324 | INFO | __main__ | Running agent: smc
2026-08-10 16:02:05,332 | INFO | __main__ | Running agent: price_action
2026-08-10 16:02:05,334 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 16:02:05,385 | INFO | __main__ | Exit agent book for XAU/USD: {'technical': 'BUY 92', 'classical': 'WAIT 27', 'smc': 'WAIT 31', 'price_action': 'WAIT 35', 'multitimeframe': 'BUY 92', 'macro_fundamental': 'WAIT 0'}
2026-08-10 16:02:06,619 | INFO | __main__ | Running agent: macro_fundamental
2026-08-10 16:02:06,621 | INFO | __main__ | Running agent: technical
2026-08-10 16:02:06,674 | INFO | __main__ | Running agent: classical
2026-08-10 16:02:06,700 | INFO | __main__ | Running agent: smc
2026-08-10 16:02:06,705 | INFO | __main__ | Running agent: price_action
2026-08-10 16:02:06,707 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 16:02:06,756 | INFO | __main__ | Running agent: daily_bias
2026-08-10 16:02:11,522 | INFO | __main__ | Session plan not ready for XAU/USD: primary quality 63.0 below planner floor 70.0
2026-08-10 16:02:13,127 | INFO | __main__ | Path 2: Macro does NOT confirm BUY (bias=BEARISH_GOLD, need=BULLISH_GOLD, conf=64% < 55% or mismatch)
2026-08-10 16:02:13,464 | WARNING | services.llm_review | Gemini signal attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 16:02:16,486 | WARNING | services.llm_review | Gemini signal attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 16:02:22,513 | INFO | __main__ | \u274c Path 2: Gemini does NOT confirm (verdict= vs BUY, conf=0% < 70%)
2026-08-10 16:02:22,829 | WARNING | services.llm_review | Gemini market attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 16:02:25,857 | WARNING | services.llm_review | Gemini market attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 16:02:31,885 | INFO | __main__ | \U0001f9e0 Gemini market context: unavailable/skipped (HTTP 401)
2026-08-10 16:02:31,885 | INFO | __main__ | \U0001f9e0 Gemini signal review skipped: WAIT hourly status
2026-08-10 16:02:31,918 | WARNING | services.llm_review | Gemini news attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 16:02:34,941 | WARNING | services.llm_review | Gemini news attempt 2/3 failed: HTTP 401 — retry in 6s
